node,node_adj,distance_m
3119299617,10582065559,0
12241549749,3119299622,0
12241549749,3119299617,0
3119299622,3119299624,0
3119299622,12241549749,0
3119299622,3119299621,0
3119300039,3119300038,0
3119300039,3119300036,0
3119300039,8819151601,0
3119300039,3119300040,0
3119300038,3119300035,0
3119300038,3119300039,0
3119300036,3119300037,0
3119300036,3119300035,0
3119300036,3119300039,0
3119300037,12241549747,0
3119300037,3119300040,0
3119300037,3119300036,0
12241549747,3119300034,0
12241549747,3119300037,0
3119300034,3119300032,0
3119300034,12241549747,0
3119300034,3119299628,0
12241549748,12241549746,0
12241549748,3119300032,0
12241549746,3119300031,0
12241549746,12241549748,0
3119300031,10582065575,0
3119300031,12241549746,0
3119300031,10582065573,0
8819151601,3119300039,0
8819151601,8819151602,0
8819151601,3119300044,0
3119300040,3119300039,0
3119300040,3119300037,0
3119300040,8819151602,0
3119299620,3119299621,0
3119299620,3119299618,0
3119299621,3119299622,0
3119299621,3119299620,0
3119299624,3119299625,0
3119299624,3119299622,0
3119299625,3119299628,0
3119299625,3119299624,0
3119299628,3119300034,0
3119299628,3119299616,0
3119299628,3119299625,0
3173508189,3173508190,0
3173508189,3173508193,0
3173508189,3173508178,0
3173508190,12241549752,0
3173508190,3173508189,0
12241549752,3173508190,0
3173508207,3119288100,0
3173508173,3173508172,0
3173508173,3119299619,0
3173508172,1479431876,0
3173508172,3173508173,0
3173508172,282560258,0
3173508178,3173508189,0
3173508178,2628773278,0
3173508193,3173508189,0
287212853,568275831,0
287212853,3173566455,0
568275831,287212854,0
568275831,287212853,0
287212854,1905903080,0
287212854,568275831,0
1905903080,287212855,0
1905903080,287212854,0
287212855,568275832,0
287212855,1905903080,0
568275832,1905903068,0
568275832,287212855,0
568275833,1905903068,0
282560254,282560255,0
282560254,2628773278,0
282560255,1479431817,0
282560255,282560254,0
1479431817,282560256,0
1479431817,282560255,0
282560256,282560257,0
282560256,1479431817,0
282560257,1479431842,0
282560257,282560256,0
1479431842,282560258,0
1479431842,282560257,0
282560258,3173508172,0
282560258,1479431842,0
1479431876,282560261,0
1479431876,3173508172,0
282560261,1479431812,0
282560261,1479431876,0
1479431812,282560266,0
1479431812,282560261,0
282560266,282560267,0
282560266,1479431812,0
282560267,282560268,0
282560267,282560266,0
282560268,282560269,0
282560268,282560267,0
282560269,282560270,0
282560269,282560268,0
282560270,282560271,0
282560270,282560269,0
282560271,282560272,0
282560271,282560270,0
4295327599,10793216954,0
4295327599,370914688,0
10793216954,370914690,0
10793216954,4295327599,0
370914690,370914692,0
370914690,10793216954,0
370914692,1474112455,0
370914692,370914690,0
1474112455,1474112831,0
1474112455,370914692,0
1474112831,1474112735,0
1474112831,1474112455,0
1474112735,1474112571,0
1474112735,1474112831,0
1474112571,1474112625,0
1474112571,1474112735,0
1474112625,1474112614,0
1474112625,1474112571,0
1474112614,1474112619,0
1474112614,1474112625,0
1474112619,1474112422,0
1474112619,1474112614,0
3221801811,11183111379,0
3221801811,3221801810,0
11183111379,3221801812,0
11183111379,3221801811,0
11183111379,11183111385,0
3221801812,3309390177,0
3221801812,11174406620,0
3221801812,11183111379,0
3309390177,1482210862,0
3309390177,3221801812,0
1480990761,294102623,0
1480990761,3242940242,0
1480990761,11251495472,0
3292335074,3292335075,0
3292335074,3292335073,0
3292335075,3292335076,0
3292335075,3292335074,0
3292335076,3292335077,0
3292335076,3292335075,0
3292335077,3292335078,0
3292335077,3292335076,0
3292335078,3292335079,0
3292335078,3292335077,0
3292335079,3292335080,0
3292335079,3292335078,0
3292335080,3292335081,0
3292335080,3292335079,0
3292335081,1641217421,0
3292335081,3292335080,0
3292340673,1478160530,0
3292340673,1069292934,0
3292340673,261731999,0
261055472,1478160596,0
261055472,261731954,0
261055472,1726702332,0
3300138891,3300138892,0
3300138891,261056104,0
3300138892,3300138893,0
3300138892,3300138891,0
3300138893,3303841596,0
3300138893,3300138892,0
3300138896,3300138897,0
3300138896,2686573004,0
3300138897,3300138898,0
3300138897,3300138896,0
3300138898,3300138899,0
3300138898,3300138897,0
3300138899,3300138900,0
3300138899,3300138898,0
3300138900,29641680,0
3300138900,3300138899,0
3300601157,3300601159,0
3300601157,3300601158,0
3302575846,12858973251,0
3302575846,1070818844,0
12858973251,12858973252,0
12858973251,3302575846,0
12858973251,12858973264,0
3303841596,3300138894,0
3303841596,3300138893,0
3300138894,3300138895,0
3300138894,3303841596,0
3300138895,261056257,0
3300138895,3300138894,0
3305509771,3292335088,0
3305509771,3314492914,0
3292335088,3305509771,0
3292335088,3292335087,0
3314492914,3305509771,0
3314492914,3314492913,0
3314492914,487879839,0
3305509774,487879833,0
3305509773,3292335085,0
3305509773,3305509775,0
3292335085,3305509772,0
3292335085,3305509773,0
3305509772,3292335087,0
3305509772,3292335085,0
3292335087,3292335088,0
3292335087,3305509772,0
1641147041,1641146173,0
1641147041,1641147006,0
1641146173,1641147008,0
1641146173,1641147041,0
1641147008,1641146757,0
1641147008,1641146173,0
1641146757,1641146679,0
1641146757,1641147008,0
1641146679,1641146607,0
1641146679,1641146757,0
1641146607,1641146222,0
1641146607,1641146679,0
1641146222,1641147025,0
1641146222,1641146607,0
1641147025,1641146195,0
1641147025,1641146222,0
1641146195,4023784640,0
1641146195,1641147025,0
4023784640,1641146623,0
4023784640,1641146195,0
4023784640,1641146359,0
3305892770,3305892769,0
3305892770,487879916,0
3305892770,3305892766,0
3305892769,3305892767,0
3305892769,3305892770,0
3305892767,3305892769,0
3305892766,3305892770,0
487879916,3305892772,0
487879916,3305892770,0
3305892772,3305892773,0
3305892772,487879916,0
3305892773,1069308787,0
3305892773,3305892772,0
3312947878,3312947877,0
3312947878,3314492918,0
3312947877,3312947872,0
3312947877,3312947878,0
3314492913,3314492912,0
3314492913,3314492914,0
3314492912,3314492911,0
3314492912,3314492913,0
3314492911,6483722607,0
3314492911,3314492912,0
6483722607,487879842,0
6483722607,3314492911,0
6483722607,6483722606,0
487879842,3314492910,0
487879842,6483722607,0
3314492910,3314492909,0
3314492910,487879842,0
3314492909,3314492908,0
3314492909,3314492910,0
3314492908,3314492909,0
3320953102,1861987824,0
3320953102,3320953101,0
3320953102,3320953103,0
3320953102,12383449025,0
3320953103,3320953102,0
3320953103,3320953104,0
3330061738,3330061736,0
3330061738,3330061732,0
3330061738,3330061740,0
3330061736,3330061731,0
3330061736,3330061738,0
3330061731,3330061732,0
3330061731,3330061736,0
3330061731,3330061728,0
3330061732,3330061734,0
3330061732,3330061731,0
3330061732,3330061738,0
3330061734,3330061740,0
3330061734,3330061732,0
3330061740,3330061738,0
3330061740,3330061734,0
3518955735,3518955736,0
3518955735,3518955734,0
3518955736,3518955737,0
3518955736,3518955735,0
3518955737,3518955738,0
3518955737,3518955736,0
3518955738,3518955739,0
3518955738,3518955737,0
5113482396,5113482397,0
5113482396,287215918,0
5113482396,5113482395,0
5113482397,5829899903,0
5113482397,5113482398,0
5113482397,5113482396,0
5829899903,261732286,0
5829899903,5829899904,0
5829899903,5113482397,0
1472506195,3613231749,0
1472506195,1472505746,0
1472506195,1472505738,0
3613231749,3613231743,0
3613231749,1472506195,0
3613231743,3613231749,0
1472505370,1472505385,0
1472505370,294560240,0
1472505385,1472506045,0
1472505385,1472505370,0
1472506045,1472506066,0
1472506045,1472505385,0
1472506085,4078569922,0
1472506085,1472506066,0
4078569922,1472505588,0
4078569922,4078569923,0
4078569922,1472506085,0
1472505588,4025814607,0
1472505588,4078569922,0
4025814607,1472505995,0
4025814607,1472505588,0
1472505995,1472506098,0
1472505995,4025814607,0
1472506098,1472505841,0
1472506098,1472505995,0
1472506098,4078569925,0
1472505841,2052194192,0
1472505841,1472506098,0
2052194192,1472505726,0
2052194192,1472505841,0
2052194192,4023394369,0
1472505726,4023473827,0
1472505726,2052194192,0
4023473827,1472505699,0
4023473827,1472505726,0
4023473827,4023473826,0
3613446078,3613446074,0
3613446078,3613446083,0
3613446074,3613446078,0
3613446079,3613446076,0
3613446079,3613446084,0
3613446076,3613446079,0
12400516076,3613446071,0
3613446071,3613446073,0
3613446071,12400516076,0
3613446073,3613446080,0
3613446073,3613446071,0
3613446080,3613446085,0
3613446080,3613446073,0
9015492453,3613446072,0
3613446072,3613446075,0
3613446072,9015492453,0
3613446075,3613446082,0
3613446075,3613446072,0
1480108158,261054699,0
1480108158,261054697,0
261054699,1480108144,0
261054699,1480108158,0
1480108144,261054701,0
1480108144,261054699,0
261054701,261054703,0
261054701,1480108144,0
261054703,1480108072,0
261054703,261054701,0
1480108072,261054705,0
1480108072,261054703,0
261054705,261054707,0
261054705,1480108072,0
261054707,1480108142,0
261054707,261054705,0
261054709,261054717,0
261054709,1480108142,0
1480108152,1480108155,0
1480108152,261054717,0
1480108155,261054697,0
1480108155,1480108152,0
3613548418,3613548416,0
3613548416,3613548414,0
3613548416,12818041675,0
3613548416,3613548418,0
1478160464,1478160399,0
1478160464,1478160304,0
1478160399,1478160545,0
1478160399,1478160464,0
1478160545,1478160347,0
1478160545,1478160399,0
1478160347,1478160582,0
1478160347,1478160545,0
1478160582,1478160594,0
1478160582,1478160347,0
1478160594,1478160367,0
1478160594,1478160582,0
1478160367,1478160401,0
1478160367,1478160594,0
1478160401,1478160580,0
1478160401,1478160367,0
1478160580,1478160415,0
1478160580,1478160401,0
1478160415,1478160429,0
1478160415,1478160580,0
1478160429,1478160328,0
1478160429,1478160415,0
1478160328,1478160566,0
1478160328,1478160429,0
1478160566,1478160721,0
1478160566,1478160328,0
1478160721,261731446,0
1478160721,1478160566,0
261731446,261731447,0
261731446,1478160721,0
261731447,261731448,0
261731447,261731446,0
261731448,261731449,0
261731448,261731447,0
261731449,261731450,0
261731449,261731448,0
261731450,261731451,0
261731450,261731449,0
261731451,3613548382,0
261731451,261731450,0
3613548382,6825732731,0
3613548382,3613548383,0
3613548382,261731451,0
6825732731,313038655,0
6825732731,6825732732,0
6825732731,3613548382,0
260659418,4932128025,0
260659418,3613548442,0
4932128025,4932128026,0
4932128025,260659418,0
4932128026,4932128027,0
4932128026,4932128025,0
4932128027,4932128028,0
4932128027,4932128026,0
4932128028,260659419,0
4932128028,4932128027,0
260659419,260659420,0
260659419,4932128028,0
260659425,295763601,0
260659425,3876695343,0
5117660101,295943754,0
5117660101,5117660102,0
5117660101,295763601,0
295943754,90605683,0
295943754,5117660101,0
3613548383,3613548382,0
294102629,294102630,0
294102629,294102628,0
294102630,294102631,0
294102630,294102629,0
294102631,1641035923,0
294102631,294102630,0
1641035923,1641035929,0
1641035923,294102631,0
1641035929,1641035832,0
1641035929,1641035923,0
1641035832,1641035898,0
1641035832,1641035929,0
1641035898,1641035850,0
1641035898,1641035832,0
1641035850,294102632,0
1641035850,1641035898,0
3613548407,3613548403,0
3613548407,3613548411,0
3613548426,3613548427,0
3613548426,321214298,0
3613548427,3613548426,0
3613548404,12523269401,0
3613548404,3613548403,0
12523269401,3613548406,0
12523269401,3613548404,0
3613548406,3613548402,0
3613548406,12523269401,0
3613548402,3613548391,0
3613548402,3613548406,0
3613548391,287216318,0
3613548391,3613548402,0
287216318,1070818997,0
287216318,3613548391,0
287216318,2701660492,0
3613548390,3613548394,0
3613548394,3613548395,0
3613548394,3613548390,0
3613548395,3613548397,0
3613548395,3613548394,0
3613548397,3613548398,0
3613548397,3613548395,0
3613548398,3613548400,0
3613548398,3613548397,0
3613548400,3613548399,0
3613548400,3613548398,0
3646665381,3646665382,0
3646665381,3646665380,0
3646665382,3646665383,0
3646665382,3646665381,0
3680477983,3680477981,0
8231008991,8231008990,0
8231008991,2427317028,0
8231008990,3680501625,0
8231008990,8231008991,0
3774219628,13040414350,0
3774219628,3906390549,0
13040414350,3774219627,0
13040414350,3774219628,0
13040414350,13040414349,0
3774219627,7934700028,0
3774219627,13040414350,0
7934700028,3906390548,0
7934700028,7934700029,0
7934700028,3774219627,0
10696306310,10678546640,0
10696306310,10696306311,0
10696306310,90605683,0
10678546640,261056401,0
10678546640,10696306310,0
287212158,1905903096,0
287212158,1479452959,0
1905903096,287212149,0
1905903096,287212158,0
287212651,287212653,0
287212651,1479452951,0
287212653,1479452976,0
287212653,287212651,0
1479452976,1479452983,0
1479452976,287212653,0
1479452983,1479452944,0
1479452983,1479452976,0
1479452944,1479452967,0
1479452944,1479452983,0
1479452967,1479452944,0
1479452967,3914645794,0
287212650,1479452951,0
287212650,1752446555,0
4060275760,294102540,0
4060275760,4060275761,0
4060275760,26347941,0
294102540,1472506083,0
294102540,4060275760,0
9392267782,9159656820,0
9392267782,297722555,0
9159656820,9159656819,0
9159656820,9392267782,0
9159656819,9159656818,0
9159656819,9159656820,0
9159656818,9392267785,0
9159656818,9159656819,0
9392267785,9159656817,0
9392267785,9159656818,0
9159656817,9392267784,0
9159656817,9392267785,0
9392267784,294102566,0
9392267784,9159656817,0
11698085433,339668853,0
11698085433,297722555,0
339668853,294560870,0
339668853,11698085433,0
294560870,294560872,0
294560870,339668853,0
294560872,339668855,0
294560872,294560870,0
339668855,1472506132,0
339668855,294560872,0
1472506132,1472505980,0
1472506132,339668855,0
1472505861,1472505794,0
1472505861,1472505980,0
1472505794,294560873,0
1472505794,1472505861,0
294102578,294102580,0
294102578,4078133666,0
294102580,8991425948,0
294102580,294102578,0
8991425948,1106868711,0
8991425948,8991425949,0
8991425948,294102580,0
1106868711,294102582,0
1106868711,8991425948,0
294102582,2403842527,0
294102582,1106868711,0
3876695337,3876695338,0
3876695337,3876695336,0
3876695338,3876695344,0
3876695338,3876695337,0
3876695344,3876695346,0
3876695344,3876695345,0
3876695344,3876695338,0
3876695346,3876695339,0
3876695346,3876695344,0
3876695346,3876695294,0
3876695339,3876695349,0
3876695339,3876695346,0
3876695349,3876695340,0
3876695349,3876695348,0
3876695349,3876695339,0
3876695340,3876695341,0
3876695340,3876695349,0
3876695341,3876695342,0
3876695341,3876695340,0
3876695342,3876695343,0
3876695342,3876695341,0
3876695343,260659425,0
3876695343,3876695342,0
3876695343,1692454794,0
3876695345,3876695344,0
3876695294,3876695346,0
3876695347,3876695348,0
3876695348,3876695350,0
3876695348,3876695347,0
3876695348,3876695349,0
3876695350,3876695351,0
3876695350,3876695348,0
3876695351,3876695350,0
3876695307,3876695352,0
3876695353,3876695354,0
3876695354,3876695355,0
3876695354,3876695353,0
3876695355,3876695356,0
3876695355,3876695354,0
3876695320,3876696357,0
3876696357,3876696358,0
3876696357,3876695320,0
3876696359,3876696360,0
3876696360,3876696361,0
3876696360,3876696359,0
3876696361,3876696362,0
3876696361,3876696360,0
3876696363,3876696364,0
3876696364,3876696365,0
3876696364,3876696363,0
3876696365,3876696366,0
3876696365,3876696364,0
3876695333,3876696367,0
3876696367,3876696368,0
3876696367,3876695333,0
3880393834,3880393835,0
3880393834,1478160391,0
3880393835,3880393836,0
3880393835,3880393834,0
3880393836,3880393837,0
3880393836,3880393835,0
3880393837,3880393838,0
3880393837,3884748503,0
3880393837,3880393836,0
3880393838,3880393839,0
3880393838,3880393837,0
3880393839,3880393840,0
3880393839,3880393838,0
3880393840,3880393841,0
3880393840,3880393839,0
3880393841,3880393842,0
3880393841,3880393840,0
3880393842,12858973265,0
3880393842,3880393841,0
3880393842,1478160664,0
12858973265,3880393843,0
12858973265,3880393842,0
3880393843,3880393844,0
3880393843,12858973265,0
3880393844,12858973263,0
3880393844,3880393843,0
12858973263,3880393845,0
12858973263,1478160519,0
12858973263,3880393844,0
3880393845,9351313431,0
3880393845,12858973263,0
9351313431,9351313513,0
9351313431,9351313430,0
9351313431,3880393845,0
9351313513,9351313512,0
9351313513,9351313431,0
9351313512,12858973261,0
9351313512,9351313513,0
12858973261,3880393847,0
12858973261,1478160335,0
12858973261,9351313512,0
3880393847,3880393848,0
3880393847,12858973261,0
3880393848,3880393849,0
3880393848,3880393847,0
3880540879,3880540943,0
3880540879,1682547224,0
3880540943,3880540928,0
3880540943,3880540879,0
3880540928,261605157,0
3880540928,3880540943,0
3880540928,3880540927,0
3880540881,3880540882,0
3880540881,3880541469,0
3880540881,3880540880,0
3880540882,3880540881,0
3880541469,3880540883,0
3880541469,3880540881,0
3880541469,3880541468,0
3880540883,3880540884,0
3880540883,3880541469,0
3880540884,3880540885,0
3880540884,3880540883,0
5619482126,5619482129,0
5619482126,3880540886,0
5619482129,5619482127,0
5619482129,5619482130,0
5619482129,5619482126,0
5619482127,5619482128,0
5619482127,5619482129,0
3880540888,3880540887,0
3880540890,3880540889,0
3880540891,3880540892,0
3880540894,1681894808,0
3880540894,3880540893,0
1681894808,3880540894,0
3880540896,3880540895,0
3880540910,3880540909,0
3880540912,3880540911,0
3880541458,3880541460,0
3880541458,1692454788,0
3880541458,3880541457,0
3880541460,3880540913,0
3880541460,3880541458,0
3880541460,3880541459,0
3880540926,3880540927,0
3880540927,3880540928,0
3880540927,3880540926,0
3880541457,3880541458,0
3880541459,3880541460,0
3880541463,3880541464,0
3880541463,3880541462,0
3880541464,3880541463,0
3880541466,3880541467,0
3880541466,3880541465,0
3880541467,3880541466,0
3880541468,3880541469,0
5615710319,1503968375,0
3884748504,12858973240,0
3884748504,3884748503,0
12858973240,9364205453,0
12858973240,12858973241,0
12858973240,3884748504,0
9364205453,3884748505,0
9364205453,12858973240,0
3884748505,1070819117,0
3884748505,9364205453,0
3884748505,3884748507,0
3884748506,3884748507,0
3884748506,1474112810,0
3884748506,9364206324,0
3884748507,3884748505,0
3884748507,3884748506,0
3906390549,3774219628,0
3906390549,13040414334,0
3914654248,3906390555,0
3914645794,1479452967,0
3914645794,1479452938,0
3914671912,3914671900,0
3914671912,3914671907,0
3914671900,3914671899,0
3914671900,3914671912,0
3914671899,3914671901,0
3914671899,3914671900,0
3914671901,4023941259,0
3914671901,3914671899,0
3927589239,1641035527,0
3927589239,3927589238,0
3927589241,3927589242,0
3927589241,3927589240,0
3927589242,3927589243,0
3927589242,3927589241,0
3927590113,4383546974,0
3927590113,3927589240,0
4383546974,4383546973,0
4383546974,3927590113,0
3928522585,8234016229,0
3928522585,1471069152,0
3928522587,3928522586,0
3928522587,8234016224,0
3928522599,1471068983,0
3928522599,8234016230,0
3928522602,1481264877,0
3928522602,3928522601,0
1481264877,1481264883,0
1481264877,3928522602,0
1481264877,9313191078,0
280680596,287216543,0
280680596,1481264883,0
287216543,287216544,0
287216543,280680596,0
287216544,287216545,0
287216544,287216543,0
287216545,287216546,0
287216545,287216544,0
287216546,1481352356,0
287216546,287216545,0
287216546,287216675,0
1481352356,1481352345,0
1481352356,287216546,0
1481352345,1481352323,0
1481352345,1481352356,0
1481352323,1481352342,0
1481352323,1481352345,0
1481352342,1481352341,0
1481352342,1481352323,0
1481352342,3928522606,0
1481352341,1481352360,0
1481352341,1481352342,0
1481352360,1481352372,0
1481352360,1481352341,0
1481352372,1481352330,0
1481352372,1481352360,0
1481352330,1481352310,0
1481352330,1481352372,0
1481352310,1481352311,0
1481352310,3928522607,0
1481352310,1481352330,0
1481352311,3928522603,0
1481352311,11113987582,0
1481352311,1481352310,0
3928522603,3928522604,0
3928522603,1481352311,0
3928522604,3928522605,0
3928522604,3928522603,0
3928522605,3928522606,0
3928522605,3928522604,0
3928522606,1481352342,0
3928522606,3928522605,0
3928522607,3928522608,0
3928522607,1481352310,0
3928522608,3928522607,0
3928522609,3928522610,0
3928522609,1471069110,0
3928522610,8230893363,0
3928522610,3928522609,0
8230893363,3928522611,0
8230893363,3928522610,0
8230893363,8230893364,0
3928522611,8230893363,0
3928522612,1471069356,0
8230979790,3928522615,0
8230979790,3928522614,0
3928522615,8230979789,0
3928522615,8230979790,0
8230979789,3928522616,0
8230979789,3928522615,0
3928522616,8230979791,0
3928522616,8230979789,0
8230979791,8230979792,0
8230979791,3928522616,0
12872999875,3928547093,0
12872999875,1479431819,0
3928547093,12872999873,0
3928547093,12872999875,0
12872999873,12872999874,0
12872999873,3928547093,0
12872999874,12872999873,0
3956539753,3956539754,0
3956539753,9575488420,0
3956539753,260784766,0
3956539754,261052100,0
3956539754,3956539753,0
3956539755,3956539756,0
3956539755,261052100,0
3956539756,3956563857,0
3956539756,3956539755,0
3956563857,261052117,0
3956563857,3956539756,0
8176933015,8176933016,0
8176933015,4047703073,0
8176933016,8176933015,0
8176933016,4079589581,0
4015469389,4015469390,0
4015469389,617315360,0
4015469389,4148922797,0
4015469390,4015469391,0
4015469390,4015469389,0
4015469391,4015469392,0
4015469391,4015469390,0
4015469392,4015469391,0
4022156174,4022156175,0
4022156174,1472514571,0
4022156174,1472514633,0
4022156175,1481264892,0
4022156175,4022156174,0
4022156176,4022156177,0
4022156180,4022156185,0
4022156180,8326763068,0
4022156180,4022156186,0
4022156185,4022156182,0
4022156185,4022156186,0
4022156185,4022156180,0
4022156185,4022156184,0
4022156182,4022156185,0
4022156183,4022156184,0
4022156184,4022156185,0
4022156184,4022156183,0
4022156186,4022156180,0
4022156186,4022156185,0
4022156186,4022156187,0
4022156187,4022156591,0
4022156187,4022156186,0
4022156187,4022156177,0
4022156591,4022156590,0
4022156591,4022156187,0
4022156590,3927217375,0
4022156590,4022156591,0
3927217375,4022156590,0
4023388060,4023398310,0
4023388060,1472505854,0
4023393646,4023393626,0
4023393646,4023393647,0
4023393646,4033997845,0
4023393646,1692435223,0
4023393626,4023393627,0
4023393626,4033997844,0
4023393626,4023393646,0
4023393627,4023393628,0
4023393627,4023393626,0
4023393627,4023393645,0
4023393640,4023393641,0
4023393640,4023393633,0
4023393641,4023393642,0
4023393641,4023393640,0
4023393642,4023393643,0
4023393642,4023393641,0
4023393643,4023393644,0
4023393643,4023393642,0
4023393644,4023393645,0
4023393644,4023393643,0
4023393645,4023393627,0
4023393645,4023393644,0
4023393628,4023393629,0
4023393628,4023393627,0
4023393629,4023393634,0
4023393629,4023393628,0
4023393634,4023393635,0
4023393634,4023393629,0
4023393635,4023393636,0
4023393635,4023393634,0
4023393636,4023393637,0
4023393636,4023393635,0
4023393637,4023393638,0
4023393637,4023393636,0
4023393638,4023393639,0
4023393638,4023393637,0
4023393639,4023393630,0
4023393639,4023393638,0
4023393630,4023393631,0
4023393630,4023393639,0
4023393631,4023393632,0
4023393631,4023393630,0
4023393632,4023393633,0
4023393632,4023393631,0
4023393633,4023393640,0
4023393633,4023393632,0
4023393647,4023393648,0
4023393647,4023393646,0
4023393648,4023393649,0
4023393648,4023393647,0
4023393649,4023393650,0
4023393649,4023393648,0
4023393650,4023393651,0
4023393650,4023393649,0
4023393651,4023393650,0
4033997845,4023393653,0
4033997845,4033997844,0
4033997845,4023393646,0
4033997845,4023393662,0
4023393653,4023393654,0
4023393653,4033997845,0
4023393654,4023393655,0
4023393654,4023393653,0
4023393655,4023393656,0
4023393655,4023393654,0
4023393656,4023393655,0
4033997844,4023393657,0
4033997844,4023393663,0
4033997844,4023393626,0
4033997844,4033997845,0
4023393657,4023393658,0
4023393657,4033997844,0
4023393658,4023393659,0
4023393658,4023393657,0
4023393659,4023393660,0
4023393659,4023393658,0
4023393660,4023393661,0
4023393660,4023393659,0
4023393661,4023393660,0
4023393663,300599104,0
4023393663,4033997844,0
300599104,4023393666,0
300599104,4023393663,0
4023393666,300599103,0
4023393666,300599104,0
4023393666,1676351274,0
300599103,4023393664,0
300599103,4023393666,0
4023393664,4023393665,0
4023393664,300599103,0
1676351274,4023393666,0
1676351277,295943580,0
4023394369,2052194192,0
4023394369,2052194194,0
4023393665,1676351285,0
4023393665,4023393664,0
4023393665,2752437994,0
2752438005,4023473820,0
2752438005,4033997838,0
2752438005,2752438001,0
4023473820,4023473821,0
4023473820,2752438005,0
4023473821,4023473822,0
4023473821,4023473820,0
4023473822,4023473823,0
4023473822,4023473821,0
4023473823,4023473828,0
4023473823,4023473822,0
4023473828,4023473824,0
4023473828,4023473823,0
4023473828,506212790,0
4023473824,506212789,0
4023473824,4023473828,0
506212789,4023473825,0
506212789,506212790,0
506212789,4023473824,0
506212789,506212788,0
4023473825,4023473826,0
4023473825,506212789,0
506212790,4023473828,0
506212790,506212792,0
506212790,506212789,0
2752438001,4023473829,0
2752438001,2752438005,0
2752438001,2752438003,0
4023473829,8234047791,0
4023473829,2752438001,0
8234047791,4023473830,0
8234047791,4023473829,0
4023473830,8234080647,0
4023473830,8234047791,0
8234080647,4023473831,0
8234080647,4023473830,0
4023473832,4023473833,0
4023473832,4023473831,0
4023473833,4023473834,0
4023473833,4023473832,0
4023473834,8234080632,0
4023473834,4023473833,0
8234080632,4023473835,0
8234080632,4023473834,0
4023473835,4023473836,0
4023473835,8234080632,0
4023473836,4023473837,0
4023473836,4023473835,0
4023473837,8234080633,0
4023473837,4023473836,0
8234080633,4023473838,0
8234080633,4023473837,0
4023473838,8234080645,0
4023473838,8234080633,0
8234080626,8234080641,0
8234080626,8234080640,0
8234080641,8234080643,0
8234080641,8234080626,0
8234080643,8234080648,0
8234080643,8234080641,0
8234080648,8234080642,0
8234080648,8234080643,0
8234080642,8234080644,0
8234080642,8234080648,0
8234080644,8234080649,0
8234080644,8234080642,0
4033997833,4033997834,0
4033997833,4023473846,0
4033997833,2752438026,0
4033997833,4023473847,0
2752438003,2752438001,0
2752438003,4033997834,0
2752437994,4023393665,0
2752437994,4033997838,0
1676351285,4023393665,0
9356781447,9356781448,0
9356781447,8234080595,0
9356781448,9356781449,0
9356781448,9356781447,0
9356781450,3680459590,0
9356781450,9356781449,0
9356781450,1472505338,0
3680459590,8234047795,0
3680459590,9356781450,0
8234080595,9356781447,0
8234080595,2052194178,0
4023483395,2427317018,0
4025824285,4025824286,0
4025824285,1471069002,0
4025824285,7518168056,0
4025824285,1471069015,0
4025824286,4025824285,0
4025824287,4025824288,0
4025824287,4025828295,0
4025824287,1471068998,0
4025824288,4025828289,0
4025824288,4025824287,0
4025828289,4025828290,0
4025828289,4025824288,0
4025828290,4025828291,0
4025828290,4025828289,0
4025828291,4025828292,0
4025828291,4025828290,0
4025828292,4025828291,0
4026370922,4026370923,0
4026370923,4026370924,0
4026370923,4026370922,0
4026370924,4026370925,0
4026370924,4026370923,0
4026370925,4026370926,0
4026370925,4026370924,0
4026370926,4026370928,0
4026370926,4026370925,0
4026370928,8230979720,0
4026370928,4026370926,0
8230979720,4026370927,0
8230979720,4026370928,0
4026370929,4026370931,0
4026370929,12312488664,0
4026370929,12312488663,0
4026370931,4026370929,0
4026377432,295941025,0
4026377432,295941102,0
4026377433,295941102,0
4026377433,295941023,0
295941023,4026377433,0
295941023,4026377434,0
2510278613,2408903786,0
2510278613,4033997846,0
2408903786,5600582828,0
2408903786,2510278613,0
5600582828,4081147765,0
5600582828,2408903786,0
5600582828,5600582827,0
4081147765,4033997848,0
4081147765,5600582828,0
4033997848,2408903782,0
4033997848,4033997847,0
4033997848,4081147765,0
4033997848,5600582824,0
4026454116,4026454117,0
4026454116,4026454115,0
4026454117,4026454118,0
4026454117,4026454116,0
4026454118,4026454119,0
4026454118,4026454117,0
4026454119,4026454118,0
4033997847,4033997846,0
4033997847,4026463491,0
4033997847,4026454120,0
4033997847,4033997848,0
4033997846,4026454121,0
4033997846,2510278613,0
4033997846,4033997847,0
4033997846,2408975676,0
4026454121,4026454122,0
4026454121,4033997846,0
4026454122,4026454121,0
4031544536,2408975701,0
4031544536,4031544537,0
2408975701,2408903779,0
2408975701,4031544536,0
4031544535,2408975652,0
4031544535,2408903779,0
2408975652,2408975646,0
2408975652,4031544535,0
2408975646,2510278612,0
2408975646,2408975652,0
2510278612,2408975676,0
2510278612,2408975646,0
2408975676,4033997846,0
2408975676,2510278612,0
4026463490,5600582830,0
4026463490,4026463489,0
5600582830,5600582824,0
5600582830,4026463490,0
5600582830,5600582823,0
5600582824,4033997848,0
5600582824,5600582830,0
5600582824,5600582833,0
4026463491,4026463492,0
4026463491,4033997847,0
4026463492,4026463493,0
4026463492,295945001,0
4026463492,4026463491,0
4026463492,4026454111,0
